"Ap"||"A"|||0|0|0|9|15|25|9|15|25|0|0|0|0|0|0|100|100|100|100|100|100|74|77|80|37|39|44|53|66.8|67|2|4.4|4.4|12|14.3|14.3|14|17.7|17.7|16|19.8|19.9|9|10.6|10.7|19|19.2|33|||||||8|14|16|1|1|1|1|1|2||||1.51|1.52|1.54||||1.54|1.58|1.59|2.62|14.11|28.225|42.34|0.11|0.11|0.12||||16.2|19.9|22.1|6.6|10.4|13.1|39|40|40|0.7|1.3|1.6|21|26|30|4|8|10|0|0|1|".17"|".17"|1|1|1|0|0|0|0|0|0|0.1|0.1|1.9|6.6|11.7|13.5||||45.2|50.3|52.5|6.6|7|7.6|6|6.5|7|||||||0.2|2.4|4.1|||||||||||||||||||||"12126467"|"34650164"
"Bk"||"B"|||39|48|58|69|94|112|11|46|73|0|0|0|0|0|0|100|100|100|84|92|100|73|84|92|37|45|50|56|67.4|84.2|2|2.4|7|4|4.3|11.5|8|8.2|12|18|23.8|24.7|24|28.7|29|1.8|19.6|36|||||||8|13|14|0|1|2|0|0.25|0.5||||1.54|1.58|1.63||||1.6|1.64|1.65|2.63|14.11|28.225|141.14|0.06|0.15|0.15||||14|18.6|20.4|5.3|9.4|10.9|33|36|39|0.5|1.1|1.3|18|24|25|3|8|9|0|0|1|".37"|".37"|1|5|10|0|0|0|0|0|0|0.1|0.1|1.9|6.2|9.9|10.2||||44.8|48.5|49.2|7.9|8.2|8.4|7.4|7.7|7.9|||||||0|0|0|||||||||||||||||||||"12126467"|"34650165"
"Bk2"||"B"||2|119|127|140|203|203|203|63|76|84|0|0|0|0|0|0|100|100|100|92|100|100|71|79|89|26|30|40|75|78.5|84|3|3.2|4|12|12.4|13|20|20.6|21|27|27.1|30|13|15.2|16|1|16.5|22|||||||3|5|15|0|0|2|0|0.1|0.2||||1.62|1.65|1.68||||1.64|1.67|1.72|2.64|14.11|91.74|141.14|0.06|0.14|0.14|15.1|18.6|25.2|9.4|12.8|20.9|2.1|3.9|11.4|33|36|37|0.1|0.4|1.4|0|16|26|0|6|10|0|0|0|".24"|".24"|2|6|15|0|0|0|0|0|0|0.1|0.1|1.9|2.6|4.3|10.6||||23.2|40.3|49.6|7.9|8.2|8.4|7.4|7.7|7.9|||||||0|0|0|||||||||||||||||||||"12126468"|"34650166"
"Ap"||"A"|||0|0|0|8|23|33|8|23|33|0|0|0|0|0|0|100|100|100|100|100|100|74|77|80|35|40|45|61|65.9|68|4|4.8|5|12|13.4|14|16|16.4|17|19|19.7|20|10|11.6|12|16|25.1|33|||||||6|9|16|0|0|0|1|1.5|2||||1.54|1.58|1.62||||1.58|1.62|1.66|2.61|14.11|28.225|42.34|0.11|0.12|0.13||||15|18|22.5|5.5|8.3|13.6|36|37|39|0.5|0.9|1.7|19|23|31|3|5|10|0|0|1|".20"|".20"|0|0|0|0|0|0|0|0|0|0.1|0.1|1.9|5.6|8.2|13.9||||5.3|11.4|15.4|6.6|7.4|7.8|6|6.9|7.3|||||||0|1.1|4.1|||||||||||||||||||||"12126468"|"34650167"
"Bt1"||"B"||1|8|23|33|36|39|48|3|16|40|0|0|0|0|0|0|89|98|100|78|97|100|58|77|84|29|39|45|63|67|78|4|4.4|6|14|14.3|16|16|17.8|19|19|19.9|23|10|10.6|14|4|20|27|||||||10|13|18|0|0|0|0.4|0.55|0.75||||1.61|1.62|1.62||||1.68|1.69|1.72|2.62|14.11|28.225|42.34|0.09|0.11|0.14||||14.6|19|22.4|6.3|9.5|13.4|31|36|37|0.8|1.3|1.9|22|25|30|6|8|12|0|0|2|".24"|".24"|0|0|0|0|0|0|0|0|0|0.1|0.1|1.9|8.6|11|14.9||||7.5|11|16.4|6.6|7.4|7.8|6|6.9|7.3|||||||0|1.1|3.8|||||||||||||||||||||"12126468"|"34650168"
"Bt2"||"B"||2|36|39|48|51|99|113|3|60|77|0|0|0|0|0|0|89|98|100|78|97|100|59|77|84|29|39|45|63|67|78|4|4.4|6|14|14.3|16|16|17.8|19|19|19.9|23|10|10.6|14|4|20|27|||||||10|13|18|0|0|0|0.2|0.25|0.5||||1.61|1.62|1.63||||1.68|1.69|1.72|2.63|14.11|28.225|42.34|0.09|0.11|0.14||||14.3|18.6|22.1|6.1|9.1|13|31|36|37|0.8|1.3|1.9|21|24|29|6|8|12|0|0|2|".24"|".24"|0|0|5|0|0|0|0|0|0|0.1|0.1|1.9|8.3|10.7|14.7||||7.5|10.7|16.2|6.6|7.4|7.8|6|6.9|7.3|||||||0|0.9|3.7|||||||||||||||||||||"12126468"|"34650169"
"Bk1"||"B"||1|51|99|113|119|127|140|6|28|89|0|0|0|0|0|0|96|98|100|92|97|100|64|77|81|28|39|42|58|67|83|4|4.4|6|12|14.3|16|13|17.8|19|19|19.9|23|10|10.6|19|2|20|39|||||||3|13|15|0|0|2|0|0.1|0.2||||1.58|1.63|1.68||||1.64|1.69|1.7|2.64|14.11|28.225|141.14|0.06|0.11|0.14||||9.1|18.4|20.1|1.9|8.9|10.6|33|36|38|0.1|1.2|1.4|0|24|26|0|9|10|0|0|0|".24"|".24"|5|10|15|0|0|0|0|0|0|0.1|0.1|1.9|2.6|10.3|10.6||||12.1|12.1|35.9|7.9|8.2|8.4|7.4|7.7|7.9|||||||0|0|0|||||||||||||||||||||"12126468"|"34650170"
"H1"||"H"||1||0|||15|||||0|0|0|0|0|0|100|100|100|100|100|100|60|65|70|30|35|40||65.9|||4.3|||14.1|||17.5|||19.6|||10.4|||19.1||||||||10|15|20||||1|1.5|2||||1.35|1.43|1.5|||||1.5|||14.11|28|42.33|0.1|0.12|0.13|||||20.1|||10.6|||43||0|1.5|2.9|25|27.5|30|5|7.5|10|0|0|0|".17"|".17"|0|0|0|0|0|0|0|0|0|0|0|0|5|10|15|||||||6.6|7.2|7.8|||||||||||||||||||||||||||||||||"12126403"|"34650014"
"H2"||"H"||2||15|||71|||||0|0|0|0|0|0|100|100|100|100|100|100|60|70|80|30|40|50||67|||4.4|||14.3|||17.8|||19.9|||10.6|||19.5||||||||9|13.5|18||||0.5|0.75|1||||1.35|1.43|1.5|||||1.5|||14.11|28|42.33|0.1|0.13|0.15|||||18.5|||8.7|||43||0|1.5|2.9|20|22.5|25|0|2.5|5|0|0|0|".24"|".24"|0|3|5|0|0|0|0|0|0|0|0|0|5|10|15|||||||6.6|7.2|7.8|||||||||||||||||||||||||||||||||"12126403"|"34650015"
"H3"||"H"||3||71|||152|||||0|0|0|0|0|0|100|100|100|100|100|100|50|65|80|15|32.5|50||66.6|||4.6|||13.5|||16.6|||20|||11.9|||23.4||||||||5|10|15||||0|0.25|0.5||||1.35|1.48|1.6|||||1.55|||14|78|141|0.06|0.1|0.13|||||15.9|||6.3|||41||0|1.5|2.9|20|22.5|25|0|2.5|5|0|0|0|".24"|".24"|5|10|15|0|0|0|0|0|0|0|1|2|1|5.5|10|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"12126403"|"34650016"
