"A"||"H"||2||20|||102|||82||0|0|0|0|0|0|100|100|100|100|100|100|90|95|100|90|95|100||6.7|||0|||0|||0.2|||1.9|||4.6|||60.8||||||||30|32.5|35||||3|3.5|4||||1.25|1.3|1.35|||||1.48|||1|3|10|0.18|0.19|0.2||||32.4|33.4|34.4|19|20.9|22.7|44|46|48|3|4.5|5.9|40|47.5|55|20|25|30|18|26|34|".37"|".37"|0|0|0||||||||0||36|38.5|41|||||||5.6|6.5|7.3||||||||||5|7.6|10.6|||||||||||||||||||||"11727201"|"33367597"
"Ap"||"H"||1||0|||20|||20||0|0|0|0|0|0|100|100|100|100|100|100|90|95|100|90|95|100||6.8|||0|||0|||0.2|||2|||4.6|||61.7||||||||27|31.5|36||||5|6|7||||1.28|1.3|1.32|||||1.48|||1|3|10|0.21|0.22|0.23||||32.8|34.7|36.4|19.8|23.2|26.5|44|45|46|3|4.5|5.9|40|50|60|15|22.5|30|14|25|36|".32"|".32"|0|0|0||||||||0||36|38.5|41|||||||5.6|6.5|7.3||||||||||5.7|8.5|11.6|||||||||||||||||||||"11727201"|"33367598"
"BCg, Cg"||"H"||4||117|||152|||35||0|0|0|0|0|0|100|100|100|100|100|100|95|97.5|100|80|90|100||6.9|||0.4|||0.6|||0.9|||2.2|||2.8|||63.1||||||||25|30|35||||1|1.5|2||||1.35|1.4|1.45|||||1.58|||1|3|10|0.18|0.19|0.2||||29.9|32.1|34.1|15.3|18.6|22|42|44|46|2.6|4.2|5.8|40|47.5|55|15|22.5|30|12|22|34|".43"|".43"|0|0|0||||||||0||30|33|36|||||||6.1|6.7|7.3||||||||||3.6|5.8|7.9|||||||||||||||||||||"11727201"|"33367599"
"BC2"||"BC"||2|103|122|132|200|200|200|68|78|97|0|0|0|0|0|0|100|100|100|100|100|100|96|100|100|92|97|100|0|5|10|0|0|0|0|0|0|0|1|3|0|1|3|0|3|4|63|69|80|30|35|40|30|34|40|20|26|27|0|0|0|0|0.25|0.5||||1.34|1.35|1.35||||1.48|1.49|1.6||1|9|10|0.15|0.17|0.19||||26.5|29.3|29.9|10.8|14.3|15.2|46|46|47|3|3.3|5.9|31|36|41|13|18|19|11|16|22|".49"|".49"|0|0|0|0|0|0|0|0|0|0|0.1|2|14.2|19.9|21.2||||8.2|17.6|20.6|5.1|6.1|6.5||||||||||3.4|5.9|9.3|||||||||||||||||||||"11727401"|"33368422"
"BE"||"BE"|||12|15|24|20|31|40|8|16|16|0|0|0|0|0|0|100|100|100|100|100|100|97|100|100|93|98|100|0|3|10|0|0|0|0|0|0|0|0|3|0|1|3|0|2|4|64|72|81|30|37|40|30|35|40|19|25|26|0|0|0|0.5|1|1.5||||1.27|1.32|1.38||||1.41|1.46|1.57||1|9|10|0.16|0.18|0.2||||26.4|29.3|30.1|10.6|14.4|15.5|45|47|49|3|3.3|5.9|31|37|41|13|17|18|11|13|19|".49"|".49"|0|0|0|0|0|0|0|0|0|0|0.1|2|15.4|20.3|21.4||||9.1|18.5|21.2|5.1|6|7.3||||||||||1.7|6.8|10|||||||||||||||||||||"11727401"|"33368423"
"Bt1"||"B"||1|20|31|40|48|61|69|8|30|31|0|0|0|0|0|0|100|100|100|100|100|100|96|100|100|92|98|100|0|3|10|0|0|0|0|0|0|0|0|3|0|1|3|0|2|4|58|67|76|30|35|40|30|32|40|24|30|32|0|0|0|0.5|0.75|1||||1.41|1.44|1.48||||1.6|1.63|1.71||1|3|10|0.16|0.18|0.2||||29.4|31.9|32.7|14.5|18.2|19.7|41|43|44|3|4.2|5.9|35|41|45|16|21|23|15|19|25|".49"|".49"|0|0|0|0|0|0|0|0|0|0|0.1|2|19|23.6|25.3||||10.4|20.1|24.5|4.5|5.8|6.5||||||||||4.7|7.9|12.2|||||||||||||||||||||"11727401"|"33368424"
"Ap"||"A"|||0|0|0|12|15|24|12|15|24|0|0|0|0|0|0|100|100|100|100|100|100|97|100|100|93|98|100|0|3|10|0|0|0|0|0|0|0|0|3|0|1|3|0|2|4|64|74|81|30|38|40|30|36|40|19|23|26|0|0|0|2|2.5|3||||1.35|1.39|1.43||||1.48|1.52|1.65||1|9|10|0.17|0.19|0.21||||28.4|30.4|31.8|13.1|15.9|18.2|42|44|45|3|3|5.9|34|38|44|13|16|18|12|15|20|".37"|".37"|0|0|0|0|0|0|0|0|0|0|0.1|2|16.3|19.5|21.9||||10.8|17.4|21.7|5.1|6|7.3||||||||||2.8|7.6|11|||||||||||||||||||||"11727401"|"33368425"
"Bt3"||"B"||3|79|84|89|89|99|109|10|15|20|0|0|0|0|0|0|100|100|100|100|100|100|96|100|100|92|98|100|0|3|10|0|0|0|0|0|0|0|0|3|0|1|3|0|2|4|58|68|76|30|36|40|30|32|40|24|29|32|0|0|0|0.25|0.5|0.75||||1.46|1.46|1.46||||1.64|1.64|1.73||1|3|10|0.16|0.18|0.2||||29.3|31.5|32.7|14.3|17.6|19.6|42|42|42|3|3.9|5.9|34|40|44|16|20|23|15|16|22|".49"|".49"|0|0|0|0|0|0|0|0|0|0|0.1|2|18.5|22.6|25.1||||9.7|19|24.1|4.5|5.5|6.5||||||||||4.5|8.4|12|||||||||||||||||||||"11727401"|"33368426"
"Bt2"||"B"||2|48|61|69|79|84|89|10|23|41|0|0|0|0|0|0|100|100|100|100|100|100|96|100|100|92|98|100|0|3|10|0|0|0|0|0|0|0|0|3|0|1|3|0|2|4|58|66|76|30|34|40|30|32|40|24|31|32|0|0|0|0.5|0.75|1||||1.43|1.46|1.48||||1.63|1.66|1.73||1|3|10|0.16|0.18|0.2||||29.5|32.4|32.9|14.7|19.1|20|41|42|43|3|4.4|5.9|35|42|45|16|22|23|15|19|25|".43"|".43"|0|0|0|0|0|0|0|0|0|0|0.1|2|19|24.4|25.3||||10.4|20.1|24.5|4.5|5.5|6.5||||||||||4.7|8.9|12.2|||||||||||||||||||||"11727401"|"33368427"
"BC1"||"BC"||1|89|99|109|103|122|132|23|23|43|0|0|0|0|0|0|100|100|100|100|100|100|96|100|100|92|97|100|0|5|10|0|0|0|0|0|0|0|1|3|0|1|3|0|3|4|63|69|80|30|35|40|30|34|40|20|26|27|0|0|0|0|0.25|0.5||||1.34|1.35|1.35||||1.48|1.49|1.6||1|9|10|0.15|0.17|0.19||||26.5|29.3|29.9|10.8|14.3|15.2|46|46|47|3|3.3|5.9|31|36|41|13|18|19|11|16|22|".49"|".49"|0|0|0|0|0|0|0|0|0|0|0.1|2|14.2|19.9|21.2||||8.2|17.8|20.6|5.1|5.8|6.5||||||||||3.4|6.8|9.3|||||||||||||||||||||"11727401"|"33368428"
"Ap"||"A"||||0|||20|||20||0|0|0|0|0|0|100|100|100|100|100|100|95|97.5|100|95|97.5|100||7.1|||0.4|||0.6|||1|||2.2|||2.9|||64.4||||||||27|28.5|30||||5|5.5|6||||1.3|1.33|1.35|||||1.52|||1|3|10|0.21|0.22|0.23|||||33.9|||21.6|||44||3|4.5|5.9|30|42.5|55|10|17.5|25|9|19|30|".32"|".32"|0|0|0|0|0|0|0|0|0|0|0|0|30|33|36|||||||5.6|6.5|7.3|||||||||||||||||||||||||||||||||"11727402"|"33368429"
"A1"||"A"||1||20|||81|||61||0|0|0|0|0|0|100|100|100|100|100|100|95|97.5|100|95|97.5|100||7.1|||0.4|||0.6|||1|||2.2|||2.9|||64.4||||||||27|28.5|30||||4|5|6||||1.3|1.33|1.35|||||1.52|||1|3|10|0.21|0.22|0.23|||||33.9|||21.6|||44||3|4.5|5.9|30|42.5|55|10|17.5|25|9|19|30|".37"|".37"|0|0|0|0|0|0|0|0|0|0|0|0|30|33|36|||||||5.6|6.5|7.3|||||||||||||||||||||||||||||||||"11727402"|"33368430"
"Bg"||"B"||||81|||119|||38||0|0|0|0|0|0|100|100|100|100|100|100|95|97.5|100|95|97.5|100||6.8|||0|||0|||0.2|||2|||4.6|||61.7||||||||28|31.5|35||||1|2|3||||1.3|1.35|1.4|||||1.54|||1|3|10|0.18|0.19|0.2|||||32.6|||19.4|||45||3|4.5|5.9|35|42.5|50|10|17.5|25|10|19|29|".43"|".43"|0|0|0|0|0|0|0|0|0|0|0|0|30|33|36|||||||6.1|6.7|7.3|||||||||||||||||||||||||||||||||"11727402"|"33368431"
