|2||"COAM2"|"Cornus amomum"|"silky dogwood"|"12574271"|"71153894"
|2||"COAM3"|"Corylus americana"|"American hazelnut"|"12574271"|"71154270"
|3||"CODR"|"Cornus drummondii"|"roughleaf dogwood"|"12574271"|"71154459"
|2||"COSES"|"Cornus sericea subsp. sericea"|"redosier dogwood"|"12574271"|"71155116"
|5||"CRPH"|"Crataegus phaenopyrum"|"Washington hawthorn"|"12574271"|"71155629"
|5||"DIVI5"|"Diospyros virginiana"|"common persimmon"|"12574271"|"71155994"
|3||"HAVI4"|"Hamamelis virginiana"|"American witchhazel"|"12574271"|"71156121"
|2||"ILVE"|"Ilex verticillata"|"common winterberry"|"12574271"|"71156276"
|2||"JUCO6"|"Juniperus communis"|"common juniper"|"12574271"|"71156570"
|9||"JUNI"|"Juglans nigra"|"black walnut"|"12574271"|"71156762"
|5||"JUVI"|"Juniperus virginiana"|"eastern redcedar"|"12574271"|"71156857"
|9||"LITU"|"Liriodendron tulipifera"|"tuliptree"|"12574271"|"71157383"
|3||"MAIO"|"Malus ioensis"|"prairie crabapple"|"12574271"|"71157458"
|9||"NYSY"|"Nyssa sylvatica"|"blackgum"|"12574271"|"71157686"
|2||"PHOP"|"Physocarpus opulifolius"|"common ninebark"|"12574271"|"71158017"
|9||"PIAB"|"Picea abies"|"Norway spruce"|"12574271"|"71158280"
|5||"PIPU"|"Picea pungens"|"blue spruce"|"12574271"|"71158512"
|12||"PIST"|"Pinus strobus"|"eastern white pine"|"12574271"|"71158635"
|12||"POCA19"|"Populus ×canadensis [deltoides × nigra]"|"Carolina poplar"|"12574271"|"71158794"
|12||"PODE3"|"Populus deltoides"|"eastern cottonwood"|"12574271"|"71159185"
|3||"PRAM"|"Prunus americana"|"American plum"|"12574271"|"71159472"
|3||"PRVI"|"Prunus virginiana"|"common chokecherry"|"12574271"|"71159643"
|2||"PRVIM"|"Prunus virginiana var. melanocarpa"|"black chokeberry"|"12574271"|"71159810"
|9||"PSME"|"Pseudotsuga menziesii"|"Douglas fir"|"12574271"|"71159977"
|5||"QUAL"|"Quercus alba"|"white oak"|"12574271"|"71160084"
|9||"QUPA2"|"Quercus palustris"|"pin oak"|"12574271"|"71160832"
|9||"QURU"|"Quercus rubra"|"northern red oak"|"12574271"|"71161113"
|3||"RHGL"|"Rhus glabra"|"Smooth Sumac"|"12574271"|"71161269"
|2||"SANIC4"|"Sambucus nigra subsp. canadensis"|"common elderberry"|"12574271"|"71161458"
|2||"SYOR"|"Symphoricarpos orbiculatus"|"coralberry"|"12574271"|"71161754"
|5||"THOC2"|"Thuja occidentalis"|"arborvitae"|"12574271"|"71161988"
|2||"VIAC"|"Viburnum acerifolium"|"mapleleaf viburnum"|"12574271"|"71162555"
|3||"VIDE"|"Viburnum dentatum"|"southern arrowwood"|"12574271"|"71162734"
|5||"VILE"|"Viburnum lentago"|"nannyberry"|"12574271"|"71162882"
|3||"VIPR"|"Viburnum prunifolium"|"blackhaw"|"12574271"|"71163578"
|3||"AMAR3"|"Amelanchier arborea"|"common serviceberry"|"12574015"|"71152624"
|5||"CAIL2"|"Carya illinoinensis"|"pecan"|"12574015"|"71153228"
|9||"CEOC"|"Celtis occidentalis"|"common hackberry"|"12574015"|"71153549"
|2||"COAM2"|"Cornus amomum"|"silky dogwood"|"12574015"|"71154122"
|2||"COAM3"|"Corylus americana"|"American hazelnut"|"12574015"|"71154347"
|3||"CODR"|"Cornus drummondii"|"roughleaf dogwood"|"12574015"|"71154691"
|2||"COSES"|"Cornus sericea subsp. sericea"|"redosier dogwood"|"12574015"|"71155297"
|5||"CRPH"|"Crataegus phaenopyrum"|"Washington hawthorn"|"12574015"|"71155696"
|5||"DIVI5"|"Diospyros virginiana"|"common persimmon"|"12574015"|"71156029"
|3||"HAVI4"|"Hamamelis virginiana"|"American witchhazel"|"12574015"|"71156172"
|2||"ILVE"|"Ilex verticillata"|"common winterberry"|"12574015"|"71156446"
|2||"JUCO6"|"Juniperus communis"|"common juniper"|"12574015"|"71156686"
|9||"JUNI"|"Juglans nigra"|"black walnut"|"12574015"|"71156790"
|5||"JUVI"|"Juniperus virginiana"|"eastern redcedar"|"12574015"|"71156986"
|9||"LITU"|"Liriodendron tulipifera"|"tuliptree"|"12574015"|"71157405"
|3||"MAIO"|"Malus ioensis"|"prairie crabapple"|"12574015"|"71157568"
|9||"NYSY"|"Nyssa sylvatica"|"blackgum"|"12574015"|"71157865"
|2||"PHOP"|"Physocarpus opulifolius"|"common ninebark"|"12574015"|"71158168"
|9||"PIAB"|"Picea abies"|"Norway spruce"|"12574015"|"71158375"
|5||"PIPU"|"Picea pungens"|"blue spruce"|"12574015"|"71158584"
|12||"PIST"|"Pinus strobus"|"eastern white pine"|"12574015"|"71158703"
|12||"POCA19"|"Populus ×canadensis [deltoides × nigra]"|"Carolina poplar"|"12574015"|"71159026"
|12||"PODE3"|"Populus deltoides"|"eastern cottonwood"|"12574015"|"71159368"
|3||"PRAM"|"Prunus americana"|"American plum"|"12574015"|"71159564"
|3||"PRVI"|"Prunus virginiana"|"common chokecherry"|"12574015"|"71159728"
|2||"PRVIM"|"Prunus virginiana var. melanocarpa"|"black chokeberry"|"12574015"|"71159899"
|9||"PSME"|"Pseudotsuga menziesii"|"Douglas fir"|"12574015"|"71160035"
|5||"QUAL"|"Quercus alba"|"white oak"|"12574015"|"71160113"
|9||"QUPA2"|"Quercus palustris"|"pin oak"|"12574015"|"71161007"
|9||"QURU"|"Quercus rubra"|"northern red oak"|"12574015"|"71161140"
|3||"RHGL"|"Rhus glabra"|"Smooth Sumac"|"12574015"|"71161314"
|2||"SANIC4"|"Sambucus nigra subsp. canadensis"|"common elderberry"|"12574015"|"71161635"
|2||"SYOR"|"Symphoricarpos orbiculatus"|"coralberry"|"12574015"|"71161836"
|5||"THOC2"|"Thuja occidentalis"|"arborvitae"|"12574015"|"71162195"
|2||"VIAC"|"Viburnum acerifolium"|"mapleleaf viburnum"|"12574015"|"71162653"
|3||"VIDE"|"Viburnum dentatum"|"southern arrowwood"|"12574015"|"71162792"
|5||"VILE"|"Viburnum lentago"|"nannyberry"|"12574015"|"71163108"
|3||"VIPR"|"Viburnum prunifolium"|"blackhaw"|"12574015"|"71163674"
|9||"ACRU"|"Acer rubrum"|"red maple"|"12574014"|"71152240"
|3||"ALSE2"|"Alnus serrulata"|"hazel alder"|"12574014"|"71152429"
|2||"ARME6"|"Aronia melanocarpa"|"black chokeberry"|"12574014"|"71152855"
|9||"BENI"|"Betula nigra"|"river birch"|"12574014"|"71153102"
|5||"CEOC"|"Celtis occidentalis"|"common hackberry"|"12574014"|"71153547"
|5||"CEOC"|"Celtis occidentalis"|"common hackberry"|"12574014"|"71153548"
|2||"CEPHA"|"Cephalanthus"|"buttonbush"|"12574014"|"71153798"
|2||"COAM2"|"Cornus amomum"|"silky dogwood"|"12574014"|"71154133"
|3||"CODR"|"Cornus drummondii"|"roughleaf dogwood"|"12574014"|"71154690"
|2||"CORA6"|"Cornus racemosa"|"gray dogwood"|"12574014"|"71154993"
|2||"COSES"|"Cornus sericea subsp. sericea"|"redosier dogwood"|"12574014"|"71155296"
|3||"CRCR2"|"Crataegus crus-galli"|"cockspur hawthorn"|"12574014"|"71155562"
|5||"CRVI2"|"Crataegus viridis"|"green hawthorn"|"12574014"|"71155920"
|2||"ILVE"|"Ilex verticillata"|"common winterberry"|"12574014"|"71156445"
|2||"LIBE3"|"Lindera benzoin"|"northern spicebush"|"12574014"|"71157228"
|9||"LIST2"|"Liquidambar styraciflua"|"sweetgum"|"12574014"|"71157345"
|5||"NYSY"|"Nyssa sylvatica"|"blackgum"|"12574014"|"71157864"
|2||"PHOP"|"Physocarpus opulifolius"|"common ninebark"|"12574014"|"71158179"
|12||"POCA19"|"Populus ×canadensis [deltoides × nigra]"|"Carolina poplar"|"12574014"|"71159025"
|12||"PODE3"|"Populus deltoides"|"eastern cottonwood"|"12574014"|"71159367"
|9||"QUBI"|"Quercus bicolor"|"swamp white oak"|"12574014"|"71160312"
|5||"QUIM"|"Quercus imbricaria"|"Shingle oak"|"12574014"|"71160524"
|12||"QUPA2"|"Quercus palustris"|"pin oak"|"12574014"|"71161006"
|2||"SANIC4"|"Sambucus nigra subsp. canadensis"|"common elderberry"|"12574014"|"71161634"
|5||"THOC2"|"Thuja occidentalis"|"arborvitae"|"12574014"|"71162194"
|2||"VACO"|"Vaccinium corymbosum"|"highbush blueberry"|"12574014"|"71162492"
|3||"VILE"|"Viburnum lentago"|"nannyberry"|"12574014"|"71163119"
|2||"VIOPA2"|"Viburnum opulus var. americanum"|"American cranberrybush"|"12574014"|"71163470"
|9||"ACRU"|"Acer rubrum"|"red maple"|"12574013"|"71152239"
|3||"ALSE2"|"Alnus serrulata"|"hazel alder"|"12574013"|"71152428"
|2||"ARME6"|"Aronia melanocarpa"|"black chokeberry"|"12574013"|"71152854"
|9||"BENI"|"Betula nigra"|"river birch"|"12574013"|"71153101"
|5||"CEOC"|"Celtis occidentalis"|"common hackberry"|"12574013"|"71153546"
|2||"CEPHA"|"Cephalanthus"|"buttonbush"|"12574013"|"71153797"
|2||"COAM2"|"Cornus amomum"|"silky dogwood"|"12574013"|"71154132"
|3||"CODR"|"Cornus drummondii"|"roughleaf dogwood"|"12574013"|"71154689"
|2||"CORA6"|"Cornus racemosa"|"gray dogwood"|"12574013"|"71154992"
|2||"COSES"|"Cornus sericea subsp. sericea"|"redosier dogwood"|"12574013"|"71155295"
|3||"CRCR2"|"Crataegus crus-galli"|"cockspur hawthorn"|"12574013"|"71155561"
|5||"CRVI2"|"Crataegus viridis"|"green hawthorn"|"12574013"|"71155919"
|2||"ILVE"|"Ilex verticillata"|"common winterberry"|"12574013"|"71156456"
|2||"LIBE3"|"Lindera benzoin"|"northern spicebush"|"12574013"|"71157227"
|9||"LIST2"|"Liquidambar styraciflua"|"sweetgum"|"12574013"|"71157344"
|5||"NYSY"|"Nyssa sylvatica"|"blackgum"|"12574013"|"71157863"
|2||"PHOP"|"Physocarpus opulifolius"|"common ninebark"|"12574013"|"71158178"
|12||"POCA19"|"Populus ×canadensis [deltoides × nigra]"|"Carolina poplar"|"12574013"|"71159024"
|12||"PODE3"|"Populus deltoides"|"eastern cottonwood"|"12574013"|"71159366"
|9||"QUBI"|"Quercus bicolor"|"swamp white oak"|"12574013"|"71160311"
|5||"QUIM"|"Quercus imbricaria"|"Shingle oak"|"12574013"|"71160523"
|12||"QUPA2"|"Quercus palustris"|"pin oak"|"12574013"|"71161017"
|2||"SANIC4"|"Sambucus nigra subsp. canadensis"|"common elderberry"|"12574013"|"71161645"
|5||"THOC2"|"Thuja occidentalis"|"arborvitae"|"12574013"|"71162193"
|2||"VACO"|"Vaccinium corymbosum"|"highbush blueberry"|"12574013"|"71162491"
|3||"VILE"|"Viburnum lentago"|"nannyberry"|"12574013"|"71163118"
|2||"VIOPA2"|"Viburnum opulus var. americanum"|"American cranberrybush"|"12574013"|"71163469"
|3||"ASTR"|"Asimina triloba"|"common pawpaw"|"12574319"|"71152919"
|5||"CEOC"|"Celtis occidentalis"|"common hackberry"|"12574319"|"71153276"
|3||"COAM2"|"Cornus amomum"|"silky dogwood"|"12574319"|"71153852"
|2||"COAM3"|"Corylus americana"|"American hazelnut"|"12574319"|"71154255"
|3||"CODR"|"Cornus drummondii"|"roughleaf dogwood"|"12574319"|"71154418"
|2||"CORA6"|"Cornus racemosa"|"gray dogwood"|"12574319"|"71154818"
|2||"COSES"|"Cornus sericea subsp. sericea"|"redosier dogwood"|"12574319"|"71155077"
|2||"ILVE"|"Ilex verticillata"|"common winterberry"|"12574319"|"71156238"
|5||"JUVI"|"Juniperus virginiana"|"eastern redcedar"|"12574319"|"71156827"
|5||"PIPU"|"Picea pungens"|"blue spruce"|"12574319"|"71158497"
|5||"PLOC"|"Platanus occidentalis"|"American sycamore"|"12574319"|"71158739"
|9||"POCA19"|"Populus ×canadensis [deltoides × nigra]"|"Carolina poplar"|"12574319"|"71158753"
|9||"PODE3"|"Populus deltoides"|"eastern cottonwood"|"12574319"|"71159157"
|3||"PRVI"|"Prunus virginiana"|"common chokecherry"|"12574319"|"71159630"
|5||"QUMA2"|"Quercus macrocarpa"|"bur oak"|"12574319"|"71160585"
|5||"QUMU"|"Quercus muehlenbergii"|"chinkapin oak"|"12574319"|"71160703"
|5||"THOC2"|"Thuja occidentalis"|"arborvitae"|"12574319"|"71161953"
|3||"VILE"|"Viburnum lentago"|"nannyberry"|"12574319"|"71162842"
|3||"VIPR"|"Viburnum prunifolium"|"blackhaw"|"12574319"|"71163562"
